GBD_SpeciesID,Order,Family,Species,Communal,Uncertainty 1,Duet,Chorus,Social bond,Territory,Uncertainty 2,Molecular,Sources
10254,Galliformes,Phasianidae,Perdix perdix,0,A,0,0,3,2,B,1,"1, 2, 3, 224"
10255,Galliformes,Phasianidae,Perdix dauurica,0,A,0,0,3,2,B,1,"1, 2, 3, 224"
10256,Galliformes,Phasianidae,Perdix hodgsoniae,0,B,0,0,3,2,C,1,"1, 2, 3, 224"
10257,Galliformes,Phasianidae,Rhizothera longirostris,1,A,1,0,3,3,A,1,"1, 2, 3, 224"
10258,Galliformes,Phasianidae,Rhizothera dulitensis,1,D,1,0,3,3,D,0,"1, 2, 3, 224"
10259,Galliformes,Phasianidae,Margaroperdix madagascariensis,0,B,0,0,2,2,C,1,"1, 2, 3, 224, 248"
10260,Galliformes,Phasianidae,Melanoperdix niger,0,C,0,0,2,2,C,0,"1, 2, 3, 224"
10261,Galliformes,Phasianidae,Coturnix coturnix,0,A,0,0,2,1,A,1,"1, 2, 3, 224"
10262,Galliformes,Phasianidae,Coturnix japonica,0,A,0,0,2,1,A,1,"1, 2, 3, 224"
10263,Galliformes,Phasianidae,Coturnix coromandelica,0,A,0,0,2,2,A,0,"1, 2, 3, 224"
10264,Galliformes,Phasianidae,Coturnix delegorguei,0,B,0,0,2,1,B,0,"1, 2, 3, 224"
10265,Galliformes,Phasianidae,Coturnix pectoralis,0,A,0,0,3,2,B,1,"1, 2, 3, 224"
10266,Galliformes,Phasianidae,Coturnix ypsilophora,0,A,0,0,3,2,B,1,"1, 2, 3, 224"
10267,Galliformes,Phasianidae,Excalfactoria chinensis,1,B,1,0,3,3,B,1,"1, 2, 3, 224"
10268,Galliformes,Phasianidae,Excalfactoria adansonii,1,B,1,0,3,3,B,0,"1, 2, 3, 224"
10269,Galliformes,Phasianidae,Anurophasis monorthonyx,0,C,0,0,3,2,C,0,"1, 2, 3, 224"
10270,Galliformes,Phasianidae,Perdicula asiatica,0,A,0,0,2,2,C,1,"1, 2, 3, 224"
10271,Galliformes,Phasianidae,Perdicula argoondah,0,A,0,0,3,2,C,0,"1, 2, 3, 224"
10272,Galliformes,Phasianidae,Perdicula erythrorhyncha,0,A,0,0,3,2,B,0,"1, 2, 3, 224"
10273,Galliformes,Phasianidae,Perdicula manipurensis,0,D,0,0,3,2,D,0,0
10274,Galliformes,Phasianidae,Xenoperdix udzungwensis,0,B,0,0,3,3,B,1,"1, 2, 3, 224"
10275,Galliformes,Phasianidae,Arborophila torqueola,1,A,1,1,3,3,A,1,"1, 2, 3, 224"
10276,Galliformes,Phasianidae,Arborophila rufogularis,1,A,1,1,3,3,A,1,"1, 2, 3, 224"
10277,Galliformes,Phasianidae,Arborophila atrogularis,1,A,1,1,3,3,A,0,"1, 2, 3, 224"
10278,Galliformes,Phasianidae,Arborophila crudigularis,1,A,1,1,3,3,B,0,"1, 2, 3, 224"
10279,Galliformes,Phasianidae,Arborophila mandellii,1,A,1,1,3,3,C,0,"1, 2, 3, 224"
10280,Galliformes,Phasianidae,Arborophila brunneopectus,1,B,1,1,3,3,C,0,"1, 2, 3, 224"
10281,Galliformes,Phasianidae,Arborophila rufipectus,1,A,1,1,3,3,A,1,"1, 2, 3, 224"
10282,Galliformes,Phasianidae,Arborophila gingica,1,A,1,1,3,3,B,1,"1, 2, 3, 224"
10283,Galliformes,Phasianidae,Arborophila davidi,1,B,1,1,3,3,C,0,"1, 2, 3, 224"
10284,Galliformes,Phasianidae,Arborophila cambodiana,1,B,1,1,3,3,C,0,"1, 2, 3, 224"
10285,Galliformes,Phasianidae,Arborophila diversa,1,A,1,1,3,3,C,0,"1, 2, 3, 224"
10286,Galliformes,Phasianidae,Arborophila campbelli,1,A,1,1,3,3,B,0,"1, 2, 3, 224"
10287,Galliformes,Phasianidae,Arborophila rolli,1,A,1,1,3,3,B,0,"1, 2, 3, 224"
10288,Galliformes,Phasianidae,Arborophila sumatrana,1,A,1,1,3,3,C,0,"1, 2, 3, 224"
10289,Galliformes,Phasianidae,Arborophila orientalis,1,A,1,1,3,3,A,0,"1, 2, 3, 224"
10290,Galliformes,Phasianidae,Arborophila javanica,1,A,1,1,3,3,C,1,"1, 2, 3, 224"
10291,Galliformes,Phasianidae,Arborophila rubrirostris,1,A,1,1,3,3,C,0,"1, 2, 3, 224"
10292,Galliformes,Phasianidae,Arborophila hyperythra,1,A,1,1,3,3,B,0,"1, 2, 3, 224"
10293,Galliformes,Phasianidae,Arborophila ardens,1,A,1,1,3,3,C,0,"1, 2, 3, 224"
10294,Galliformes,Phasianidae,Arborophila charltonii,1,A,1,1,3,3,B,0,"1, 2, 3, 224"
10295,Galliformes,Phasianidae,Arborophila chloropus,1,A,1,1,3,3,B,0,"1, 2, 3, 224"
10296,Galliformes,Phasianidae,Caloperdix oculeus,1,A,1,1,3,3,B,1,"1, 2, 3, 224"
10297,Galliformes,Phasianidae,Haematortyx sanguiniceps,1,A,1,0,3,3,B,1,"1, 2, 3, 224 "
10298,Galliformes,Phasianidae,Rollulus rouloul,1,A,1,0,3,3,B,1,"1, 2, 3, 224 "
10299,Galliformes,Phasianidae,Bambusicola fytchii,1,A,1,0,3,3,B,1,"1, 2, 3, 224"
10300,Galliformes,Phasianidae,Bambusicola thoracicus,1,A,1,0,3,3,B,1,"1, 2, 3, 224"
10301,Galliformes,Phasianidae,Galloperdix spadicea,1,B,1,0,3,3,B,0,"1, 2, 3, 224"
10302,Galliformes,Phasianidae,Galloperdix lunulata,1,B,1,0,3,3,B,1,"1, 2, 3, 224"
10303,Galliformes,Phasianidae,Galloperdix bicalcarata,1,B,1,1,3,3,B,0,"1, 2, 3, 224, 308 "
10304,Galliformes,Phasianidae,Ithaginis cruentus,0,A,0,0,2,2,B,1,"1, 2, 3, 224"
10305,Galliformes,Phasianidae,Tragopan melanocephalus,0,A,0,0,2,1,A,0,"1, 2, 3, 224"
10306,Galliformes,Phasianidae,Tragopan satyra,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10307,Galliformes,Phasianidae,Tragopan blythii,0,A,0,0,2,2,B,1,"1, 2, 3, 224"
10308,Galliformes,Phasianidae,Tragopan temminckii,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10309,Galliformes,Phasianidae,Tragopan caboti,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10310,Galliformes,Phasianidae,Pucrasia macrolopha,0,A,0,0,2,2,B,1,"1, 2, 3, 224"
10311,Galliformes,Phasianidae,Lophophorus impejanus,0,A,0,0,2,2,C,1,"1, 2, 3, 224"
10312,Galliformes,Phasianidae,Lophophorus sclateri,0,A,0,0,3,2,C,1,"1, 2, 3, 224"
10313,Galliformes,Phasianidae,Lophophorus lhuysii,0,A,0,0,3,2,C,1,"1, 2, 3, 224"
10314,Galliformes,Phasianidae,Gallus gallus,0,A,0,0,2,2,A,1,"1, 2, 3, 224"
10315,Galliformes,Phasianidae,Gallus sonneratii,0,A,0,0,2,2,A,1,"1, 2, 3, 224"
10316,Galliformes,Phasianidae,Gallus lafayetii,0,A,0,0,2,2,B,1,"1, 2, 3, 224"
10317,Galliformes,Phasianidae,Gallus varius,0,A,0,0,2,2,B,1,"1, 2, 3, 224"
10318,Galliformes,Phasianidae,Lophura leucomelanos,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10319,Galliformes,Phasianidae,Lophura nycthemera,0,A,0,0,2,1,A,1,"1, 2, 3, 224, 335"
10320,Galliformes,Phasianidae,Lophura edwardsi,0,A,0,0,2,1,C,1,"3, 224"
10321,Galliformes,Phasianidae,Lophura hatinhensis,0,A,0,0,2,1,C,1,"1, 2, 3, 224"
10322,Galliformes,Phasianidae,Lophura swinhoii,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10323,Galliformes,Phasianidae,Lophura hoogerwerfi,0,A,0,0,2,1,C,0,"3, 224"
10324,Galliformes,Phasianidae,Lophura inornata,0,A,0,0,2,1,C,1,"3, 224"
10325,Galliformes,Phasianidae,Lophura erythrophthalma,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10326,Galliformes,Phasianidae,Lophura ignita,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10327,Galliformes,Phasianidae,Lophura diardi,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10328,Galliformes,Phasianidae,Lophura bulweri,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10329,Galliformes,Phasianidae,Crossoptilon crossoptilon,1,B,1,1,3,3,B,1,"1, 2, 3, 224 "
10330,Galliformes,Phasianidae,Crossoptilon harmani,1,B,1,1,3,3,B,0,"1, 2, 3, 224 "
10331,Galliformes,Phasianidae,Crossoptilon mantchuricum,1,B,1,1,3,3,B,1,"1, 2, 3, 224 "
10332,Galliformes,Phasianidae,Crossoptilon auritum,1,B,1,1,3,3,B,1,"1, 2, 3, 224 "
10333,Galliformes,Phasianidae,Catreus wallichi,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10334,Galliformes,Phasianidae,Syrmaticus ellioti,0,A,0,0,2,1,B,1,"1, 3, 224"
10335,Galliformes,Phasianidae,Syrmaticus humiae,0,A,0,0,2,1,B,1,"1, 3, 224"
10336,Galliformes,Phasianidae,Syrmaticus mikado,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10337,Galliformes,Phasianidae,Syrmaticus soemmerringii,0,A,0,0,2,1,A,1,"1, 3, 224"
10338,Galliformes,Phasianidae,Syrmaticus reevesii,0,A,0,0,2,1,A,1,"1, 2, 3, 224"
10339,Galliformes,Phasianidae,Phasianus colchicus,0,A,0,0,2,1,A,1,"1, 2, 3, 224, 335"
10340,Galliformes,Phasianidae,Phasianus versicolor,0,A,0,0,2,1,A,1,"1, 2, 3, 224"
10341,Galliformes,Phasianidae,Chrysolophus pictus,0,A,0,0,2,1,A,1,"1, 2, 3, 224, 335"
10342,Galliformes,Phasianidae,Chrysolophus amherstiae,0,A,0,0,2,1,A,1,"1, 2, 3, 224"
10343,Galliformes,Phasianidae,Polyplectron chalcurum,0,A,0,0,2,1,A,1,"1, 2, 3, 224"
10344,Galliformes,Phasianidae,Polyplectron inopinatum,0,A,0,0,2,1,A,1,"1, 2, 3, 224"
10346,Galliformes,Phasianidae,Polyplectron germaini,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10347,Galliformes,Phasianidae,Polyplectron bicalcaratum,0,A,0,0,2,1,A,1,"1, 2, 3, 224"
10348,Galliformes,Phasianidae,Polyplectron malacense,0,A,0,0,2,1,A,1,"1, 2, 3, 224"
10349,Galliformes,Phasianidae,Polyplectron schleiermacheri,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10350,Galliformes,Phasianidae,Polyplectron napoleonis,0,A,0,0,2,1,B,1,"1, 2, 3, 224"
10351,Galliformes,Phasianidae,Rheinardia ocellata,0,A,0,0,1,1,A,1,"1, 2, 3, 224"
10352,Galliformes,Phasianidae,Argusianus argus,0,A,0,0,1,1,A,1,"1, 2, 3, 224 "
10353,Galliformes,Phasianidae,Pavo cristatus,0,A,0,0,1,1,A,1,"1, 2, 224 "
10354,Galliformes,Phasianidae,Pavo muticus,0,A,0,0,1,1,A,1,"1, 2, 224"
10355,Galliformes,Phasianidae,Afropavo congensis,1,C,1,0,3,3,C,1,"1, 224"
10356,Anseriformes,Anhimidae,Anhima cornuta,1,A,1,0,3,3,A,1,"1, 2, 3, 323"
10357,Anseriformes,Anhimidae,Chauna chavaria,1,A,1,0,3,3,B,0,"1, 2, 3"
10358,Anseriformes,Anhimidae,Chauna torquata,1,A,1,0,3,3,A,1,"1, 2, 3, 323"
10359,Anseriformes,Anseranatidae,Anseranas semipalmata,0,A,0,0,3,1,B,1,"1, 2, 3, 223"
10360,Anseriformes,Anatidae,Dendrocygna viduata,0,A,0,0,3,1,A,1,"1, 2, 3, 223"
10361,Anseriformes,Anatidae,Dendrocygna autumnalis,0,A,0,0,3,1,B,1,"1, 2, 3, 223"
10362,Anseriformes,Anatidae,Dendrocygna guttata,0,A,0,0,3,1,B,1,"1, 2, 3, 223"
10363,Anseriformes,Anatidae,Dendrocygna arborea,0,A,0,0,3,1,B,1,"1, 2, 223"
10364,Anseriformes,Anatidae,Dendrocygna bicolor,0,A,0,0,3,1,B,1,"1, 2, 223"
10365,Anseriformes,Anatidae,Dendrocygna eytoni,0,A,0,0,3,1,B,1,"1, 2, 223"
10366,Anseriformes,Anatidae,Dendrocygna arcuata,0,A,0,0,3,1,B,1,"1, 2, 3, 223"
10367,Anseriformes,Anatidae,Dendrocygna javanica,0,A,0,0,3,1,B,1,"1, 2, 223"
10368,Anseriformes,Anatidae,Thalassornis leuconotus,0,A,0,0,3,1,B,1,"1, 2, 223"
10369,Anseriformes,Anatidae,Cereopsis novaehollandiae,0,A,0,0,3,2,B,1,"1, 2, 223"
10370,Anseriformes,Anatidae,Anser cygnoides,0,A,0,0,3,1,B,1,"1, 2, 223"
10371,Anseriformes,Anatidae,Anser fabalis,0,A,0,0,3,1,B,1,"1, 2, 223"
10372,Anseriformes,Anatidae,Anser serrirostris,0,A,0,0,3,1,B,0,"1, 2, 223"
10373,Anseriformes,Anatidae,Anser brachyrhynchus,0,A,0,0,3,1,B,1,"1, 2, 223"
10374,Anseriformes,Anatidae,Anser anser,0,A,0,0,3,1,A,1,"1, 2, 223"
10375,Anseriformes,Anatidae,Anser albifrons,0,A,0,0,3,1,B,1,"1, 2, 223"
10376,Anseriformes,Anatidae,Anser erythropus,0,A,0,0,3,1,B,1,"1, 2, 223"
10377,Anseriformes,Anatidae,Anser indicus,0,A,0,0,3,1,B,1,"1, 2, 206"
10378,Anseriformes,Anatidae,Chen caerulescens,0,A,0,0,3,1,A,1,"1, 2, 223"
10379,Anseriformes,Anatidae,Chen rossii,0,A,0,0,3,1,A,1,"1, 2, 223"
10380,Anseriformes,Anatidae,Chen canagica,0,A,0,0,3,1,B,1,"1, 2, 223"
10381,Anseriformes,Anatidae,Branta canadensis,0,A,0,0,3,1,A,1,"1, 2, 223, 365, 386"
10382,Anseriformes,Anatidae,Branta hutchinsii,0,A,0,0,3,1,A,1,"1, 2, 223"
10383,Anseriformes,Anatidae,Branta sandvicensis,0,A,0,0,3,2,B,1,"1, 2, 223"
10384,Anseriformes,Anatidae,Branta bernicla,0,A,0,0,3,1,B,1,"1, 2, 223"
10385,Anseriformes,Anatidae,Branta leucopsis,0,A,0,0,3,1,B,1,"1, 2, 223"
10386,Anseriformes,Anatidae,Branta ruficollis,0,A,0,0,3,1,A,1,"1, 2, 223"
10387,Anseriformes,Anatidae,Coscoroba coscoroba,0,A,0,0,3,1,B,1,"1, 2, 223"
10388,Anseriformes,Anatidae,Cygnus atratus,0,A,0,0,3,2,B,1,"1, 2, 145, 197"
10389,Anseriformes,Anatidae,Cygnus melancoryphus,0,A,0,0,3,2,B,1,"1, 2, 34, 223"
10390,Anseriformes,Anatidae,Cygnus olor,0,A,0,0,3,2,A,1,"1, 2, 34, 223, 314"
10391,Anseriformes,Anatidae,Cygnus buccinator,0,A,0,0,3,2,B,1,"1, 2, 34, 223"
10392,Anseriformes,Anatidae,Cygnus columbianus,0,A,0,0,3,2,A,1,"1, 2, 34, 223"
10393,Anseriformes,Anatidae,Cygnus cygnus,0,A,0,0,3,2,A,1,"1, 2, 34, 223"
10394,Anseriformes,Anatidae,Stictonetta naevosa,0,A,0,0,3,1,B,1,"1, 2, 3, 223"
10395,Anseriformes,Anatidae,Hymenolaimus malacorhynchos,0,A,0,0,3,3,A,1,"1, 2, 3, 223, 396"
10396,Anseriformes,Anatidae,Tachyeres patachonicus,0,A,0,0,3,2,B,1,"1, 2, 223"
10397,Anseriformes,Anatidae,Tachyeres pteneres,0,A,0,0,3,2,B,1,"1, 2, 223"
10398,Anseriformes,Anatidae,Tachyeres brachypterus,0,A,0,0,3,2,B,1,"1, 2, 223"
10399,Anseriformes,Anatidae,Tachyeres leucocephalus,0,A,0,0,3,2,B,1,"1, 2, 223"
10400,Anseriformes,Anatidae,Merganetta armata,0,A,0,0,3,2,A,1,"1, 2, 3, 223, 396"
10401,Anseriformes,Anatidae,Plectropterus gambensis,0,A,0,0,3,1,B,0,"1, 2, 3, 223"
10402,Anseriformes,Anatidae,Sarkidiornis sylvicola,0,A,0,0,2,1,B,0,"1, 2, 3, 223"
10403,Anseriformes,Anatidae,Sarkidiornis melanotos,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10404,Anseriformes,Anatidae,Cyanochen cyanoptera,0,A,0,0,2,2,B,1,"1, 2, 3, 223"
10405,Anseriformes,Anatidae,Alopochen aegyptiaca,0,A,0,0,3,2,A,1,"1, 2, 3, 223"
10406,Anseriformes,Anatidae,Neochen jubata,0,A,0,0,3,2,B,1,"1, 2, 3, 223"
10407,Anseriformes,Anatidae,Chloephaga melanoptera,0,A,0,0,3,2,B,1,"1, 2, 223"
10408,Anseriformes,Anatidae,Chloephaga picta,0,A,0,0,3,2,A,1,"1, 2, 223, 396"
10409,Anseriformes,Anatidae,Chloephaga hybrida,0,A,0,0,3,1,B,0,"1, 2, 223"
10410,Anseriformes,Anatidae,Chloephaga poliocephala,0,A,0,0,3,2,B,1,"1, 2, 223"
10411,Anseriformes,Anatidae,Chloephaga rubidiceps,0,A,0,0,3,1,B,0,"1, 2, 223"
10412,Anseriformes,Anatidae,Tadorna tadorna,0,A,0,0,3,1,A,1,"1, 2, 3, 223, 314"
10413,Anseriformes,Anatidae,Tadorna radjah,0,A,0,0,3,1,A,1,"1, 2, 3, 223"
10414,Anseriformes,Anatidae,Tadorna ferruginea,0,A,0,0,3,2,A,1,"1, 2, 3, 223"
10415,Anseriformes,Anatidae,Tadorna cana,0,A,0,0,3,2,B,1,"1, 2, 3, 223"
10416,Anseriformes,Anatidae,Tadorna tadornoides,0,A,0,0,3,2,B,1,"1, 2, 3, 223, 314"
10417,Anseriformes,Anatidae,Tadorna variegata,0,A,0,0,3,2,B,1,"1, 2, 3, 223"
10418,Anseriformes,Anatidae,Malacorhynchus membranaceus,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10419,Anseriformes,Anatidae,Salvadorina waigiuensis,0,A,0,0,3,3,A,0,"1, 2, 3, 223, 396"
10420,Anseriformes,Anatidae,Cairina moschata,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10421,Anseriformes,Anatidae,Asarcornis scutulata,0,A,0,0,1,1,B,1,"1, 2, 3, 223"
10422,Anseriformes,Anatidae,Pteronetta hartlaubii,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10423,Anseriformes,Anatidae,Aix sponsa,0,A,0,0,2,1,B,1,"1, 2, 223"
10424,Anseriformes,Anatidae,Aix galericulata,0,A,0,0,2,1,B,1,"1, 2, 223"
10425,Anseriformes,Anatidae,Chenonetta jubata,0,A,0,0,3,1,A,1,"1, 2, 3, 223, 396"
10426,Anseriformes,Anatidae,Nettapus auritus,0,A,0,0,3,1,B,0,"1, 2, 3, 223"
10427,Anseriformes,Anatidae,Nettapus coromandelianus,0,A,0,0,3,1,A,1,"1, 2, 3, 223"
10428,Anseriformes,Anatidae,Nettapus pulchellus,0,A,0,0,3,1,A,1,"1, 3, 223"
10429,Anseriformes,Anatidae,Amazonetta brasiliensis,0,A,0,0,3,1,B,1,"1, 2, 3, 223"
10430,Anseriformes,Anatidae,Callonetta leucophrys,0,A,0,0,3,1,B,1,"1, 2, 3, 223"
10431,Anseriformes,Anatidae,Lophonetta specularioides,0,A,0,0,3,2,A,1,"1, 2, 3, 223, 396"
10432,Anseriformes,Anatidae,Speculanas specularis,0,A,0,0,3,1,A,1,"1, 2, 3, 223, 396"
10433,Anseriformes,Anatidae,Anas capensis,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10434,Anseriformes,Anatidae,Anas strepera,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10435,Anseriformes,Anatidae,Anas falcata,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10436,Anseriformes,Anatidae,Anas sibilatrix,0,A,0,0,3,1,A,1,"1, 2, 3, 223, 396"
10437,Anseriformes,Anatidae,Anas penelope,0,A,0,0,2,1,B,1,"1, 2, 3, 223, 335"
10438,Anseriformes,Anatidae,Anas americana,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10439,Anseriformes,Anatidae,Anas sparsa,0,A,0,0,3,2,A,1,"1, 2, 3, 223, 396"
10440,Anseriformes,Anatidae,Anas rubripes,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10441,Anseriformes,Anatidae,Anas platyrhynchos,0,A,0,0,2,1,A,1,"1, 2, 3, 223, 335"
10442,Anseriformes,Anatidae,Anas fulvigula,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10443,Anseriformes,Anatidae,Anas wyvilliana,0,A,0,0,2,1,B,0,"1, 2, 3, 223"
10444,Anseriformes,Anatidae,Anas laysanensis,0,A,0,0,3,1,B,1,"1, 2, 3, 223, 295"
10445,Anseriformes,Anatidae,Anas luzonica,0,A,0,0,3,1,B,1,"1, 2, 3, 223"
10446,Anseriformes,Anatidae,Anas superciliosa,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10447,Anseriformes,Anatidae,Anas poecilorhyncha,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10448,Anseriformes,Anatidae,Anas zonorhyncha,0,A,0,0,2,1,B,0,"1, 2, 3, 223"
10449,Anseriformes,Anatidae,Anas undulata,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10450,Anseriformes,Anatidae,Anas melleri,0,A,0,0,3,1,B,1,"1, 2, 3, 223"
10451,Anseriformes,Anatidae,Anas discors,0,A,0,0,2,1,B,1,"1, 2, 3, 223, 336"
10452,Anseriformes,Anatidae,Anas cyanoptera,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10453,Anseriformes,Anatidae,Anas smithii,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10454,Anseriformes,Anatidae,Anas platalea,0,A,0,0,2,2,B,1,"1, 2, 223"
10455,Anseriformes,Anatidae,Anas rhynchotis,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10456,Anseriformes,Anatidae,Anas clypeata,0,A,0,0,2,1,A,1,"1, 2, 3, 223"
10457,Anseriformes,Anatidae,Anas bernieri,0,A,0,0,2,1,C,1,"1, 3, 223"
10458,Anseriformes,Anatidae,Anas gibberifrons,0,A,0,0,2,1,B,0,"1, 2, 3, 223"
10459,Anseriformes,Anatidae,Anas albogularis,0,A,0,0,2,1,B,0,"1, 2, 3, 223"
10460,Anseriformes,Anatidae,Anas gracilis,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10461,Anseriformes,Anatidae,Anas castanea,0,A,0,0,3,1,B,1,"1, 2, 3, 223, 396"
10462,Anseriformes,Anatidae,Anas aucklandica,0,A,0,0,2,1,B,1,"1, 223"
10463,Anseriformes,Anatidae,Anas nesiotis,0,A,0,0,2,1,B,1,"1, 223"
10464,Anseriformes,Anatidae,Anas chlorotis,0,A,0,0,3,1,B,1,"1, 2, 3, 223, 396"
10465,Anseriformes,Anatidae,Anas bahamensis,0,A,0,0,2,1,A,1,"1, 2, 3, 223"
10466,Anseriformes,Anatidae,Anas erythrorhyncha,0,A,0,0,3,1,B,1,"1, 2, 3, 223"
10467,Anseriformes,Anatidae,Anas flavirostris,0,A,0,0,3,1,B,1,"1, 2, 3, 223, 280"
10468,Anseriformes,Anatidae,Anas andium,0,A,0,0,3,1,B,0,"1, 2, 3, 223"
10469,Anseriformes,Anatidae,Anas georgica,0,A,0,0,3,1,B,1,"1, 2, 3, 223"
10470,Anseriformes,Anatidae,Anas acuta,0,A,0,0,2,1,B,1,"1, 2, 223, 336"
10471,Anseriformes,Anatidae,Anas eatoni,0,A,0,0,2,1,B,0,"1, 2, 223"
10472,Anseriformes,Anatidae,Anas querquedula,0,A,0,0,2,1,B,1,"1, 2, 3, 223, 336"
10473,Anseriformes,Anatidae,Anas formosa,0,A,0,0,2,1,B,1,"1, 2, 223"
10474,Anseriformes,Anatidae,Anas crecca,0,A,0,0,2,1,A,1,"1, 2, 223, 335"
10475,Anseriformes,Anatidae,Anas carolinensis,0,A,0,0,2,1,A,0,"1, 2, 223"
10476,Anseriformes,Anatidae,Anas versicolor,0,A,0,0,3,1,B,1,"1, 2, 3, 223, 396"
10477,Anseriformes,Anatidae,Anas puna,0,A,0,0,3,1,B,1,"1, 2, 3, 223"
10478,Anseriformes,Anatidae,Anas hottentota,0,A,0,0,3,1,B,1,"1, 2, 3, 223"
10479,Anseriformes,Anatidae,Marmaronetta angustirostris,0,A,0,0,2,1,B,1,"1, 2, 223"
10480,Anseriformes,Anatidae,Netta rufina,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10481,Anseriformes,Anatidae,Netta peposaca,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10482,Anseriformes,Anatidae,Netta erythrophthalma,0,A,0,0,2,1,B,0,"1, 2, 3, 223"
10483,Anseriformes,Anatidae,Aythya valisineria,0,A,0,0,2,1,B,1,"1, 2, 3, 223, 336"
10484,Anseriformes,Anatidae,Aythya americana,0,A,0,0,2,2,B,1,"1, 2, 3, 223, 336"
10485,Anseriformes,Anatidae,Aythya ferina,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10486,Anseriformes,Anatidae,Aythya australis,0,A,0,0,2,1,B,1,"1, 223"
10487,Anseriformes,Anatidae,Aythya innotata,0,A,0,0,2,1,B,0,"1, 223"
10488,Anseriformes,Anatidae,Aythya baeri,0,A,0,0,2,1,B,0,"1, 223"
10489,Anseriformes,Anatidae,Aythya nyroca,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10490,Anseriformes,Anatidae,Aythya novaeseelandiae,0,A,0,0,2,1,B,0,"1, 223"
10491,Anseriformes,Anatidae,Aythya collaris,0,A,0,0,2,2,B,1,"1, 2, 3, 223"
10492,Anseriformes,Anatidae,Aythya fuligula,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10493,Anseriformes,Anatidae,Aythya marila,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10494,Anseriformes,Anatidae,Aythya affinis,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10495,Anseriformes,Anatidae,Polysticta stelleri,0,A,0,0,1,1,B,1,"1, 2, 3, 223"
10496,Anseriformes,Anatidae,Somateria fischeri,0,A,0,0,1,1,B,1,"1, 2, 223"
10497,Anseriformes,Anatidae,Somateria spectabilis,0,A,0,0,1,1,B,1,"1, 2, 223"
10498,Anseriformes,Anatidae,Somateria mollissima,0,A,0,0,1,1,A,1,"1, 2, 3, 223, 335"
10499,Anseriformes,Anatidae,Histrionicus histrionicus,0,A,0,0,3,1,B,1,"1, 2, 3, 223, 345"
10500,Anseriformes,Anatidae,Melanitta perspicillata,0,A,0,0,3,1,B,1,"1, 3, 223, 336"
10501,Anseriformes,Anatidae,Melanitta fusca,0,A,0,0,3,1,B,1,"1, 3, 223"
10502,Anseriformes,Anatidae,Melanitta deglandi,0,A,0,0,3,1,B,0,"1, 3, 223, 336"
10503,Anseriformes,Anatidae,Melanitta nigra,0,A,0,0,2,1,B,1,"1, 2, 3, 223"
10504,Anseriformes,Anatidae,Melanitta americana,0,A,0,0,2,1,B,0,"1, 2, 3, 223, 336"
10505,Anseriformes,Anatidae,Clangula hyemalis,0,A,0,0,3,1,B,1,"1, 2, 3, 223, 336"
10506,Anseriformes,Anatidae,Bucephala albeola,0,A,0,0,3,1,B,1,"1, 2, 3, 223, 121"
10507,Anseriformes,Anatidae,Bucephala clangula,0,A,0,0,3,1,A,1,"1, 2, 3, 121, 223, 336"
10508,Anseriformes,Anatidae,Bucephala islandica,0,A,0,0,3,2,B,1,"1, 2, 3, 121, 223, 336"
