date,site_id,site_type,start_time,time_segment,bird_mammal,common_name,old_common_name,number,distance,HSF,notes
2020-Mar-16,IPCO_08U,Unrestored,8.19,1,Bird,Red-whiskered Bulbul,,1,15,H,
2020-Mar-16,IPCO_08U,Unrestored,8.19,1,Bird,Malabar Whistling-Thrush,,1,20,H,
2020-Mar-16,IPCO_08U,Unrestored,8.19,1,Bird,Large-billed Leaf Warbler,,1,30,H,
2020-Mar-16,IPCO_08U,Unrestored,8.19,1,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2020-Mar-16,IPCO_08U,Unrestored,8.19,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,H,
2020-Mar-16,IPCO_08U,Unrestored,8.19,2,Bird,Indian Scimitar-Babbler,,2,15,H,
2020-Mar-16,IPCO_08U,Unrestored,8.19,3,Bird,Mountain Imperial-Pigeon,,1,15,H,
2020-Mar-16,IPCO_08U,Unrestored,8.19,3,Bird,Greater Coucal,,2,10,H,
2020-Mar-16,IPCO_08U,Unrestored,8.19,3,MAMMAL,JUNGLE STRIPED SQUIRREL,,1,10,S,
2020-Mar-16,IPCO_08U,Unrestored,8.19,3,Bird,Indian White-eye,,1,10,H,
2020-Mar-16,IPCO_08U,Unrestored,8.19,3,Bird,Rufous Babbler,,1,30,H,
2020-Mar-17,IPTO_06R,Restored,7.08,1,Bird,Asian Fairy-bluebird,,1,20,H,
2020-Mar-17,IPTO_06R,Restored,7.08,1,Bird,Large-billed Crow,,1,30,H,
2020-Mar-17,IPTO_06R,Restored,7.08,1,Bird,Indian Blue Robin,,1,20,H,
2020-Mar-17,IPTO_06R,Restored,7.08,1,Bird,Large-billed Leaf Warbler,,1,15,H,
2020-Mar-17,IPTO_06R,Restored,7.08,1,Bird,Red-whiskered Bulbul,,1,20,H,
2020-Mar-17,IPTO_06R,Restored,7.08,1,Bird,Indian White-eye,,1,10,H,
2020-Mar-17,IPTO_06R,Restored,7.08,1,Bird,Mountain Imperial-Pigeon,,1,30,H,
2020-Mar-17,IPTO_06R,Restored,7.08,1,Bird,Indian Scimitar-Babbler,,1,30,H,
2020-Mar-17,IPTO_06R,Restored,7.08,1,Bird,Greenish Warbler,,1,10,H,
2020-Mar-17,IPTO_06R,Restored,7.08,1,Bird,Greater Coucal,,1,20,H,
2020-Mar-17,IPTO_06R,Restored,7.08,1,Bird,Yellow-browed Bulbul,,1,20,H,
2020-Mar-17,IPTO_06R,Restored,7.08,3,Bird,Nilgiri Flowerpecker,,1,10,H,
2020-Mar-17,IPTO_06R,Restored,7.08,3,Bird,Green Warbler,,1,15,H,
2020-Mar-17,IPTO_06R,Restored,7.08,3,Bird,Indian Scimitar-Babbler,,1,15,H,
2020-Mar-17,IPTO_04R,Restored,7.35,1,Bird,Greenish Warbler,,1,10,H,
2020-Mar-17,IPTO_04R,Restored,7.35,1,Bird,Red-whiskered Bulbul,,1,15,H,
2020-Mar-17,IPTO_04R,Restored,7.35,1,Bird,Large-billed Leaf Warbler,,1,10,H,
2020-Mar-17,IPTO_04R,Restored,7.35,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,15,H,
2020-Mar-17,IPTO_04R,Restored,7.35,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2020-Mar-17,IPTO_04R,Restored,7.35,1,Bird,Yellow-browed Bulbul,,1,15,H,
2020-Mar-17,IPTO_04R,Restored,7.35,1,Bird,White-cheeked Barbet,Small Green Barbet,2,15,H,
2020-Mar-17,IPTO_04R,Restored,7.35,1,Bird,Indian Scimitar-Babbler,,1,30,H,
2020-Mar-17,IPTO_04R,Restored,7.35,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,H,
2020-Mar-17,IPTO_04R,Restored,7.35,2,Bird,Large-billed Leaf Warbler,,1,20,H,
2020-Mar-17,IPTO_04R,Restored,7.35,2,Bird,Green Warbler,,1,20,H,
2020-Mar-17,IPTO_04R,Restored,7.35,2,Bird,Greenish Warbler,,1,10,H,
2020-Mar-17,IPTO_05R,Restored,7.54,1,Bird,Square-tailed Bulbul,Black Bulbul,1,20,S,G
2020-Mar-17,IPTO_05R,Restored,7.54,1,Bird,Greenish Warbler,,2,15,H,
2020-Mar-17,IPTO_05R,Restored,7.54,1,Bird,Yellow-browed Bulbul,,1,20,S,G
2020-Mar-17,IPTO_05R,Restored,7.54,1,Bird,Large-billed Leaf Warbler,,1,20,H,
2020-Mar-17,IPTO_05R,Restored,7.54,1,Bird,White-cheeked Barbet,Small Green Barbet,1,20,H,
2020-Mar-17,IPTO_05R,Restored,7.54,1,Bird,Brown-breasted Flycatcher,,1,15,H,
2020-Mar-17,IPTO_05R,Restored,7.54,2,Bird,Green Warbler,,1,10,H,
2020-Mar-17,IPTO_05R,Restored,7.54,2,Bird,Nilgiri Flowerpecker,,1,10,H,
2020-Mar-17,IPTO_05R,Restored,7.54,3,Bird,Indian Scimitar-Babbler,,1,30,H,
2020-Mar-17,IPTO_05R,Restored,7.54,3,Bird,Greater Racket-tailed Drongo,,1,30,H,
2020-Mar-17,IPTO_05R,Restored,7.54,3,Bird,Green Warbler,,1,10,H,
2020-Mar-17,IPTO_05R,Restored,7.54,3,Bird,Greater Coucal,,1,30,H,
2020-Mar-17,IPTO_05R,Restored,7.54,3,Bird,Brown-cheeked Fulvetta,,1,20,H,
2020-Mar-17,IPTO_05R,Restored,7.54,3,Bird,Gray-fronted Green-Pigeon,Pompadour Green-Pigeon,1,20,H,X
2020-Mar-19,THEN_10U,Unrestored,6.52,1,Bird,Puff-throated Babbler,,1,20,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,1,Bird,Greenish Warbler,,1,15,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,1,Bird,Plum-headed Parakeet,,1,30,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,1,Bird,Yellow-browed Bulbul,,1,30,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,1,Bird,Greater Coucal,,1,30,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,1,Bird,Flame-throated Bulbul,Ruby-throated Bulbul,1,30,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,1,Bird,Greater Coucal,,2,30,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,1,Bird,Spotted Dove,,1,20,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,1,Bird,White-cheeked Barbet,Small Green Barbet,1,20,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,2,Bird,Malabar Barbet,Crimson-throated Barbet,1,30,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,2,Bird,Greenish Warbler,,1,15,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,2,Bird,Asian Fairy-bluebird,,2,15,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,2,Bird,Malabar Whistling-Thrush,,1,20,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,3,Bird,Indian Scimitar-Babbler,,1,30,H,
2020-Mar-19,THEN_10U,Unrestored,6.52,3,Bird,Ashy Drongo,,1,10,H,
2020-Mar-19,THEN_10R,Restored,7.15,1,Bird,Asian Fairy-bluebird,,2,15,H,
2020-Mar-19,THEN_10R,Restored,7.15,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2020-Mar-19,THEN_10R,Restored,7.15,1,Bird,Indian Scimitar-Babbler,,1,20,H,
2020-Mar-19,THEN_10R,Restored,7.15,1,Bird,Greater Racket-tailed Drongo,,1,30,H,
2020-Mar-19,THEN_10R,Restored,7.15,1,Bird,Greenish Warbler,,1,5,H,
2020-Mar-19,THEN_10R,Restored,7.15,1,Bird,Plum-headed Parakeet,,1,30,H,
2020-Mar-19,THEN_10R,Restored,7.15,1,Bird,Orange Minivet,,1,10,H,
2020-Mar-19,THEN_10R,Restored,7.15,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,H,
2020-Mar-19,THEN_10R,Restored,7.15,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2020-Mar-19,THEN_10R,Restored,7.15,1,MAMMAL,LION-TAILED MACAQUE,,1,5,S,
2020-Mar-19,THEN_10R,Restored,7.15,2,Bird,Malabar Whistling-Thrush,,1,10,H,
2020-Mar-19,THEN_10R,Restored,7.15,2,Bird,Rusty-tailed Flycatcher,,1,15,H,
2020-Mar-19,THEN_10R,Restored,7.15,2,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2020-Mar-19,THEN_10R,Restored,7.15,2,Bird,Yellow-browed Bulbul,,1,30,H,
2020-Mar-19,THEN_10R,Restored,7.15,3,Bird,Malabar Parakeet,Blue-winged Parakeet,1,20,H,
2020-Mar-19,OLV1_10R,Restored,7.46,1,Bird,Yellow-browed Bulbul,,1,10,H,G
2020-Mar-19,OLV1_10R,Restored,7.46,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2020-Mar-19,OLV1_10R,Restored,7.46,1,Bird,Greater Racket-tailed Drongo,,1,5,H,
2020-Mar-19,OLV1_10R,Restored,7.46,1,Bird,Southern Hill Myna,,1,5,S,
2020-Mar-19,OLV1_10R,Restored,7.46,1,MAMMAL,NILGIRI LANGUR,,1,30,H,
2020-Mar-19,OLV1_10R,Restored,7.46,1,Bird,Malabar Whistling-Thrush,,1,30,H,
2020-Mar-19,OLV1_10R,Restored,7.46,1,Bird,White-cheeked Barbet,Small Green Barbet,1,15,H,
2020-Mar-19,OLV1_10R,Restored,7.46,1,Bird,Gray Junglefowl,,1,30,H,
2020-Mar-19,OLV1_10R,Restored,7.46,1,Bird,Greenish Warbler,,1,15,H,
2020-Mar-19,OLV1_10R,Restored,7.46,1,Bird,Spotted Dove,,1,30,H,
2020-Mar-19,OLV1_10R,Restored,7.46,2,Bird,Indian White-eye,,1,10,H,
2020-Mar-19,OLV1_10R,Restored,7.46,2,Bird,Malabar Parakeet,Blue-winged Parakeet,1,15,H,
2020-Mar-19,OLV1_10R,Restored,7.46,2,Bird,Nilgiri Flowerpecker,,1,10,H,
2020-Mar-19,OLV1_10R,Restored,7.46,3,Bird,Malabar Gray Hornbill,,1,15,H,
2020-Mar-19,OLV1_10R,Restored,7.46,3,MAMMAL,MALABAR GIANT SQUIRREL,,1,20,H,
2020-Mar-19,OLV1_10R,Restored,7.46,3,Bird,Bar-winged Flycatcher-shrike,,1,10,S,X
2020-Mar-19,OLV2_08R,Restored,8.11,1,Bird,Orange Minivet,,1,5,H,
2020-Mar-19,OLV2_08R,Restored,8.11,1,Bird,White-cheeked Barbet,Small Green Barbet,2,20,H,
2020-Mar-19,OLV2_08R,Restored,8.11,1,Bird,Southern Hill Myna,,1,10,H,G
2020-Mar-19,OLV2_08R,Restored,8.11,1,Bird,Ashy Drongo,,1,10,H,
2020-Mar-19,OLV2_08R,Restored,8.11,1,Bird,Greater Flameback,,2,10,S,
2020-Mar-19,OLV2_08R,Restored,8.11,1,Bird,Greenish Warbler,,1,15,H,
2020-Mar-19,OLV2_08R,Restored,8.11,1,Bird,Indian Scimitar-Babbler,,2,20,S,
2020-Mar-19,OLV2_08R,Restored,8.11,1,Bird,Malabar Whistling-Thrush,,1,30,H,
2020-Mar-19,OLV2_08R,Restored,8.11,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2020-Mar-19,OLV2_08R,Restored,8.11,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,5,S,
2020-Mar-19,OLV2_08R,Restored,8.11,2,Bird,Malabar Parakeet,Blue-winged Parakeet,1,15,H,
2020-Mar-19,OLV2_08R,Restored,8.11,2,Bird,Greenish Warbler,,1,15,H,
2020-Mar-19,OLV2_08R,Restored,8.11,2,Bird,Indian White-eye,,1,15,H,
2020-Mar-19,OLV2_08R,Restored,8.11,2,Bird,Nilgiri Flowerpecker,,2,10,H,
2020-Mar-19,OLV2_08R,Restored,8.11,3,Bird,White-cheeked Barbet,Small Green Barbet,1,15,H,
2020-Mar-19,OLV1_10U,Unrestored,8.41,1,Bird,White-cheeked Barbet,Small Green Barbet,1,10,H,
2020-Mar-19,OLV1_10U,Unrestored,8.41,1,Bird,Nilgiri Flowerpecker,,2,10,S,
2020-Mar-19,OLV1_10U,Unrestored,8.41,1,Bird,Southern Hill Myna,,1,15,H,
2020-Mar-19,OLV1_10U,Unrestored,8.41,1,Bird,Indian White-eye,,1,10,H,
2020-Mar-19,OLV1_10U,Unrestored,8.41,1,Bird,Greater Flameback,,1,10,H,
2020-Mar-19,OLV1_10U,Unrestored,8.41,1,Bird,Ashy Drongo,,1,20,S,
2020-Mar-19,OLV1_10U,Unrestored,8.41,1,Bird,Flame-throated Bulbul,Ruby-throated Bulbul,1,10,H,
2020-Mar-19,OLV1_10U,Unrestored,8.41,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2020-Mar-19,OLV1_10U,Unrestored,8.41,1,Bird,Green Warbler,,1,10,H,
2020-Mar-19,OLV1_10U,Unrestored,8.41,2,Bird,Nilgiri Flowerpecker,,1,5,H,
2020-Mar-19,OLV1_10U,Unrestored,8.41,2,Bird,Orange Minivet,,1,20,H,
2020-Mar-19,OLV1_10U,Unrestored,8.41,3,Bird,Greater Coucal,,1,30,H,
2020-Mar-19,OLV2_08U,Unrestored,9.05,1,Bird,Purple Sunbird,,1,10,H,
2020-Mar-19,OLV2_08U,Unrestored,9.05,1,Bird,Greenish Warbler,,1,10,H,
2020-Mar-19,OLV2_08U,Unrestored,9.05,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2020-Mar-19,OLV2_08U,Unrestored,9.05,2,Bird,White-cheeked Barbet,Small Green Barbet,2,15,H,
2020-Mar-19,OLV2_08U,Unrestored,9.05,2,Bird,Blyth's Reed Warbler,,1,15,H,
2020-Mar-19,OLV2_08U,Unrestored,9.05,2,Bird,Large-billed Leaf Warbler,,1,5,H,
2020-Mar-19,OLV2_08U,Unrestored,9.05,2,Bird,Gray Junglefowl,,1,15,H,
2020-Mar-19,OLV2_08U,Unrestored,9.05,3,Bird,Brown-cheeked Fulvetta,,1,15,H,
2020-Mar-19,OLV2_08U,Unrestored,9.05,3,Bird,Red-whiskered Bulbul,,1,15,H,
2020-Mar-21,HP40_05R,Restored,6.43,1,Bird,Greenish Warbler,,2,10,H,
2020-Mar-21,HP40_05R,Restored,6.43,1,Bird,Indian Scimitar-Babbler,,1,30,H,
2020-Mar-21,HP40_05R,Restored,6.43,1,Bird,Spotted Dove,,1,30,H,
2020-Mar-21,HP40_05R,Restored,6.43,1,Bird,Red-whiskered Bulbul,,1,15,H,G
2020-Mar-21,HP40_05R,Restored,6.43,1,Bird,White-cheeked Barbet,Small Green Barbet,1,20,H,
2020-Mar-21,HP40_05R,Restored,6.43,1,Bird,Indian White-eye,,1,10,H,
2020-Mar-21,HP40_05R,Restored,6.43,1,Bird,Malabar Barbet,Crimson-throated Barbet,1,30,H,
2020-Mar-21,HP40_05R,Restored,6.43,1,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2020-Mar-21,HP40_05R,Restored,6.43,1,Bird,Velvet-fronted Nuthatch,,1,20,H,
2020-Mar-21,HP40_05R,Restored,6.43,1,Bird,Nilgiri Flowerpecker,,1,15,H,
2020-Mar-21,HP40_05R,Restored,6.43,2,Bird,Mountain Imperial-Pigeon,,1,20,H,
2020-Mar-21,HP40_05R,Restored,6.43,2,Bird,Common Tailorbird,,1,15,H,
2020-Mar-21,HP40_05R,Restored,6.43,2,Bird,Blyth's Reed Warbler,,1,10,H,
2020-Mar-21,HP40_05R,Restored,6.43,2,Bird,Greater Coucal,,1,20,H,
2020-Mar-21,HP40_05R,Restored,6.43,3,Bird,Blyth's Reed Warbler,,1,10,H,
2020-Mar-21,HP40_08R,Restored,7.06,1,Bird,Asian Fairy-bluebird,,1,10,H,
2020-Mar-21,HP40_08R,Restored,7.06,1,Bird,Square-tailed Bulbul,Black Bulbul,1,20,H,
2020-Mar-21,HP40_08R,Restored,7.06,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2020-Mar-21,HP40_08R,Restored,7.06,1,Bird,Greenish Warbler,,2,10,H,
2020-Mar-21,HP40_08R,Restored,7.06,1,Bird,Gray Junglefowl,,1,20,H,
2020-Mar-21,HP40_08R,Restored,7.06,1,Bird,Indian Scimitar-Babbler,,2,30,H,
2020-Mar-21,HP40_08R,Restored,7.06,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2020-Mar-21,HP40_08R,Restored,7.06,1,Bird,Yellow-browed Bulbul,,1,15,H,
2020-Mar-21,HP40_08R,Restored,7.06,1,Bird,Mountain Imperial-Pigeon,,2,20,H,
2020-Mar-21,HP40_08R,Restored,7.06,1,Bird,Malabar Barbet,Crimson-throated Barbet,1,30,H,
2020-Mar-21,HP40_08R,Restored,7.06,1,Bird,Nilgiri Flowerpecker,,2,10,H,
2020-Mar-21,HP40_08R,Restored,7.06,2,Bird,Indian White-eye,,1,15,H,
2020-Mar-21,HP40_08R,Restored,7.06,2,Bird,Red-whiskered Bulbul,,1,10,S,
2020-Mar-21,HP40_08R,Restored,7.06,2,Bird,Spotted Dove,,1,20,H,
2020-Mar-21,HP40_08R,Restored,7.06,2,Bird,Brown-cheeked Fulvetta,,1,15,H,
2020-Mar-21,HP40_08R,Restored,7.06,2,Bird,Gray Junglefowl,,1,10,S,
2020-Mar-21,HP40_08R,Restored,7.06,3,Bird,Square-tailed Bulbul,Black Bulbul,2,10,F,OC
2020-Mar-21,HP40_08R,Restored,7.06,3,Bird,Greater Coucal,,1,20,H,
2020-Mar-21,HP40_08R,Restored,7.06,3,Birdsp.,woodpecker sp.,,1,15,H,
2020-Mar-21,HP40_08R,Restored,7.06,3,Bird,Indian Scimitar-Babbler,,1,20,H,
2020-Mar-21,HP36_P1B,Benchmark,7.42,1,Bird,Yellow-browed Bulbul,,1,15,H,G
2020-Mar-21,HP36_P1B,Benchmark,7.42,1,Bird,Indian Paradise-Flycatcher,,1,20,H,
2020-Mar-21,HP36_P1B,Benchmark,7.42,1,Bird,Malabar Whistling-Thrush,,1,15,H,
2020-Mar-21,HP36_P1B,Benchmark,7.42,1,Bird,Gray Junglefowl,,1,10,S,
2020-Mar-21,HP36_P1B,Benchmark,7.42,1,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2020-Mar-21,HP36_P1B,Benchmark,7.42,1,Bird,Puff-throated Babbler,,1,30,H,
2020-Mar-21,HP36_P1B,Benchmark,7.42,1,Bird,Malabar Whistling-Thrush,,1,20,H,
2020-Mar-21,HP36_P1B,Benchmark,7.42,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,20,H,
2020-Mar-21,HP36_P1B,Benchmark,7.42,1,Bird,Square-tailed Bulbul,Black Bulbul,1,15,H,
2020-Mar-21,HP36_P1B,Benchmark,7.42,2,Bird,Greenish Warbler,,1,20,H,
2020-Mar-21,HP36_P1B,Benchmark,7.42,2,MAMMAL,LION-TAILED MACAQUE,,1,10,S,
2020-Mar-21,HP36_P1B,Benchmark,7.42,2,Bird,Bronzed Drongo,,1,20,H,
2020-Mar-21,HP36_P1B,Benchmark,7.42,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,15,H,
2020-Mar-21,HP36_P1B,Benchmark,7.42,3,Bird,White-cheeked Barbet,Small Green Barbet,1,20,H,
2020-Mar-21,HP36_P1B,Benchmark,7.42,3,Bird,Gray Junglefowl,,1,20,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,1,MAMMAL,JUNGLE STRIPED SQUIRREL,,1,20,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,1,Bird,Malabar Whistling-Thrush,,2,15,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,1,Bird,Yellow-browed Bulbul,,1,20,H,G
2020-Mar-21,HP36_P2B,Benchmark,8.02,1,Bird,Asian Fairy-bluebird,,1,15,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,1,Bird,White-cheeked Barbet,Small Green Barbet,1,20,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,1,Bird,White-cheeked Barbet,Small Green Barbet,1,15,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,1,Bird,Mountain Imperial-Pigeon,,1,20,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,1,Bird,Southern Hill Myna,,1,10,S,
2020-Mar-21,HP36_P2B,Benchmark,8.02,2,Bird,Gray Junglefowl,,2,30,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,2,Bird,Square-tailed Bulbul,Black Bulbul,1,15,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,2,Bird,Brown-breasted Flycatcher,,1,10,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,2,MAMMAL,MALABAR GIANT SQUIRREL,,1,20,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,2,Bird,Greenish Warbler,,1,15,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,3,Bird,Crimson-backed Sunbird,Small Sunbird,1,15,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,3,Bird,Velvet-fronted Nuthatch,,1,10,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,3,Bird,Large-billed Leaf Warbler,,1,20,H,
2020-Mar-21,HP36_P2B,Benchmark,8.02,3,Bird,Brown-cheeked Fulvetta,,1,20,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,1,Bird,Indian White-eye,,1,10,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,1,Bird,Malabar Barbet,Crimson-throated Barbet,1,20,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,1,Bird,Gray-headed Canary-Flycatcher,,1,20,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,1,Bird,Indian Scimitar-Babbler,,2,30,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,1,Bird,Large-billed Leaf Warbler,,1,30,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,1,Bird,Puff-throated Babbler,,2,30,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,1,Bird,White-cheeked Barbet,Small Green Barbet,1,20,S,
2020-Mar-21,HP36_P3B,Benchmark,8.27,1,Bird,Large-billed Leaf Warbler,,1,15,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,1,Bird,Brown-cheeked Fulvetta,,1,15,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,1,Bird,Black-naped Monarch,,1,15,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,1,Bird,Yellow-browed Bulbul,,2,15,S,
2020-Mar-21,HP36_P3B,Benchmark,8.27,2,Bird,Velvet-fronted Nuthatch,,1,15,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,2,Bird,Greenish Warbler,,1,10,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,2,Bird,Southern Hill Myna,,1,30,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,2,Bird,Bronzed Drongo,,1,20,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,3,Bird,Brown-breasted Flycatcher,,1,15,H,
2020-Mar-21,HP36_P3B,Benchmark,8.27,3,Bird,Greater Racket-tailed Drongo,,1,20,H,X
2020-Mar-21,HP36_P3B,Benchmark,8.27,3,Bird,Square-tailed Bulbul,Black Bulbul,1,15,H,X
2020-Mar-21,HP36_P4B,Benchmark,8.55,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,15,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,1,Bird,Brown-cheeked Fulvetta,,1,20,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,1,Bird,White-cheeked Barbet,Small Green Barbet,2,20,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,1,Bird,Indian White-eye,,1,5,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,1,Bird,Green Warbler,,1,10,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,1,Bird,White-cheeked Barbet,Small Green Barbet,1,20,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,1,Bird,Indian Scimitar-Babbler,,2,20,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,1,Bird,Nilgiri Flowerpecker,,2,10,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,2,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,2,Bird,Malabar Barbet,Crimson-throated Barbet,1,30,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,3,Bird,Square-tailed Bulbul,Black Bulbul,1,20,H,G
2020-Mar-21,HP36_P4B,Benchmark,8.55,3,Bird,Large-billed Leaf Warbler,,1,15,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,3,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,F,OC
2020-Mar-21,HP36_P4B,Benchmark,8.55,3,Bird,Greenish Warbler,,1,10,H,
2020-Mar-21,HP36_P4B,Benchmark,8.55,3,Bird,Yellow-browed Bulbul,,1,15,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,1,Bird,Velvet-fronted Nuthatch,,1,10,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,1,Bird,Spotted Dove,,1,10,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,1,Bird,Spotted Dove,,1,20,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,1,Bird,Malabar Whistling-Thrush,,1,15,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,1,Bird,Indian Scimitar-Babbler,,2,30,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,1,Bird,Red-whiskered Bulbul,,1,15,S,G
2020-Mar-23,SEL2_07U,Unrestored,6.4,1,Bird,Greenish Warbler,,1,20,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,15,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,1,Bird,Indian White-eye,,1,15,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,1,Bird,Malabar Barbet,Crimson-throated Barbet,1,30,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,1,Bird,Nilgiri Flowerpecker,,1,15,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,2,Bird,Gray Junglefowl,,1,30,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,2,Bird,Greater Coucal,,1,20,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,2,Bird,Oriental Magpie-Robin,,1,20,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,3,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,3,Bird,Plum-headed Parakeet,,1,15,H,
2020-Mar-23,SEL2_07U,Unrestored,6.4,3,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,15,F,OC
2020-Mar-23,SEL2_07R,Restored,7,1,Bird,Indian Scimitar-Babbler,,2,15,H,
2020-Mar-23,SEL2_07R,Restored,7,1,Bird,Orange-headed Thrush,,1,10,H,
2020-Mar-23,SEL2_07R,Restored,7,1,Bird,Yellow-browed Bulbul,,2,5,S,
2020-Mar-23,SEL2_07R,Restored,7,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2020-Mar-23,SEL2_07R,Restored,7,1,Bird,Malabar Gray Hornbill,,1,10,H,juvenile
